PK,Store_Number,Store_State,Item_Code,Item_Name,Package_Type,Retail,Actual_Sales_$_L52W,L52W_in_Stock,Normalized_Sales_$_L52W,Age_of_the_Store_(years),Store_Size,Households_(HH),%_HH_Income_>_$100K,Median_HH_Income,Average_Net_Worth,%_Population_w/_Bachelor's_Degree_+,%_Hispanic,%_Asian,%_African_American,%_Population_Age_50-70,Store_Tier,Price_to_Stock_Ratio,Stock_to_Sales_Ratio,Income_Age_Interaction,Nor_sales_per_store_size
508_80115750,508,TX,80115750.0,ZD Cabernet Sauvignon,750ml,79.99,196.0,11,926.0,10.12, Large ,119670,28.5,64221.0,695923.0,30.5,31.5,8.8,23.2,21.3,1,6.665833333333333,0.011866235167206042,607.0500000000001,8495.5
1014_80115750,1014,AZ,80115750.0,ZD Cabernet Sauvignon,750ml,70.99,470.0,17,1439.0,0.38, Large ,80869,32.8,68974.0,890826.0,27.2,19.6,2.5,2.7,23.7,1,3.9438888888888886,0.011805555555555555,777.3599999999999,2607.65
536_80115750,536,TX,80115750.0,ZD Cabernet Sauvignon,750ml,67.99,1410.0,52,1410.0,4.41, Small ,23355,67.7,149448.0,2348650.0,69.9,11.8,8.9,1.3,24.9,2,1.2828301886792453,0.0368532955350815,1685.73,838.0
1132_80115750,1132,CA,80115750.0,ZD Cabernet Sauvignon,750ml,60.99,537.0,52,537.0,2.38, Large ,95925,41.8,83396.0,1163475.0,32.2,49.2,12.1,4.0,24.0,3,1.150754716981132,0.09665427509293681,1003.1999999999999,1467.09
932_80115750,932,FL,80115750.0,ZD Cabernet Sauvignon,750ml,58.49,1069.0,52,1069.0,3.3, Medium ,113408,25.5,58043.0,524331.0,32.3,90.7,1.3,2.6,25.3,3,1.1035849056603775,0.048598130841121495,645.15,1071.43
1110_80115750,1110,CA,80115750.0,ZD Cabernet Sauvignon,750ml,60.99,2364.0,52,2364.0,12.21, Small ,117011,55.8,110086.0,1774066.0,53.7,21.1,16.4,1.9,26.3,3,1.150754716981132,0.021987315010570826,1467.54,1996.71
301_80115750,301,NJ,80115750.0,ZD Cabernet Sauvignon,750ml,86.99,632.0,52,632.0,30.02, Large ,106097,40.8,79937.0,1357225.0,39.8,20.3,6.1,15.4,25.9,2,1.641320754716981,0.08214849921011058,1056.7199999999998,884.0
518_80115750,518,TX,80115750.0,ZD Cabernet Sauvignon,750ml,66.99,495.0,51,505.0,7.65, Medium ,221166,37.9,71798.0,963270.0,60.4,28.1,11.1,22.3,20.7,2,1.2882692307692307,0.1007905138339921,784.53,1665.53
1129_81966750,1129,CA,81966750.0,Gaja Cabernet Darmagi,750ml,399.99,1480.0,52,1480.0,2.9, Large ,221630,36.5,72351.0,544837.0,45.5,34.2,10.8,7.8,19.8,3,7.546981132075472,0.035111411208642807,722.7,940.0
2201_81966750,2201,NY,81966750.0,Gaja Cabernet Darmagi,750ml,409.99,370.0,52,370.0,6.99, Large ,145881,56.2,113250.0,2286117.0,43.9,22.4,14.3,17.0,25.8,4,7.73566037735849,0.14016172506738545,1449.96,370.0
221_81966750,221,VA,81966750.0,Gaja Cabernet Darmagi,750ml,259.99,870.0,52,870.0,2.97, Large ,310328,49.2,97857.0,902107.0,63.0,14.6,8.1,29.7,20.6,2,4.905471698113208,0.05970149253731343,1013.5200000000001,870.0
1106_81966750,1106,CA,81966750.0,Gaja Cabernet Darmagi,750ml,399.99,400.0,52,400.0,13.56, Large ,207129,44.0,86671.0,1090631.0,42.8,35.6,20.2,10.6,24.4,4,7.546981132075472,0.12967581047381546,1073.6,940.0
306_81966750,306,NJ,81966750.0,Gaja Cabernet Darmagi,750ml,309.99,279.0,52,279.0,2.13, Large ,125089,41.6,81688.0,1403105.0,36.8,37.2,6.3,13.2,24.5,4,5.848867924528302,0.18571428571428572,1019.2,279.0
931_81966750,931,FL,81966750.0,Gaja Cabernet Darmagi,750ml,289.97,580.0,51,591.0,6.48, Large ,162992,22.1,52054.0,616482.0,31.6,38.4,2.2,32.8,25.6,4,5.5763461538461545,0.08614864864864864,565.7600000000001,591.37
2702_81966750,2702,IN,81966750.0,Gaja Cabernet Darmagi,750ml,599.99,1450.0,48,1571.0,2.21, Large ,80511,28.7,62990.0,664564.0,33.3,6.8,8.4,3.7,22.6,2,12.24469387755102,0.030534351145038167,648.62,1570.83
906_87539750,906,FL,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,70.99,208.0,41,264.0,17.06, Large ,107171,29.1,63029.0,1144939.0,35.1,19.1,2.6,24.5,25.2,3,1.690238095238095,0.15471698113207547,733.32,263.8
1404_87539750,1404,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,1610.0,52,1610.0,11.47, Medium ,110991,30.6,69327.0,584132.0,27.7,13.9,5.2,3.2,23.2,1,1.2639622641509434,0.03227808814400993,709.92,1789.83
1806_87539750,1806,MO,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,52.99,99.0,3,1716.0,1.07, Large ,60259,48.3,96145.0,1799787.0,59.9,6.5,8.7,12.0,25.7,2,13.2475,0.0017472335468841002,1241.31,1716.0
1401_87539750,1401,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,4324.0,52,4324.0,12.35, Large ,101821,65.4,141954.0,2180090.0,72.3,6.9,31.9,2.4,24.7,4,1.2639622641509434,0.012023121387283236,1615.38,3260.0
1403_87539750,1403,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,54.99,3049.0,52,3049.0,12.0, Medium ,63536,22.3,55886.0,544898.0,28.9,6.7,2.5,1.9,23.3,0,1.0375471698113208,0.017049180327868854,519.59,1789.83
1402_87539750,1402,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,1988.0,52,1988.0,12.12, Large ,108755,36.5,70671.0,827365.0,31.1,16.8,24.4,14.9,23.5,1,1.2639622641509434,0.026143790849673203,857.75,3260.0
1407_87539750,1407,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,809.0,52,809.0,10.68, Medium ,79548,37.7,74104.0,1031073.0,27.5,16.2,16.4,8.8,25.0,0,1.2639622641509434,0.06419753086419754,942.5000000000001,1789.83
1410_87539750,1410,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,489.0,51,499.0,10.62, Large ,64808,42.7,86894.0,1012832.0,28.0,10.7,5.7,3.7,24.7,0,1.2882692307692307,0.102,1054.69,3323.92
1412_87539750,1412,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,940.0,52,940.0,8.65, Medium ,25582,37.5,80542.0,933080.0,32.6,9.1,9.3,4.2,24.7,0,1.2639622641509434,0.05526036131774708,926.25,1789.83
1408_87539750,1408,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,54.99,11506.0,52,11506.0,10.95, Large ,50088,25.8,59752.0,631785.0,28.3,6.2,2.1,1.2,24.7,1,1.0375471698113208,0.004518988441818024,637.26,3260.0
1413_87539750,1413,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,1200.0,52,1200.0,3.11, Medium ,122178,27.7,62533.0,611347.0,29.2,15.1,9.9,12.7,23.0,0,1.2639622641509434,0.04329725228975854,637.1,1789.83
1405_87539750,1405,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,3131.0,52,3131.0,11.37, Medium ,135481,46.2,92272.0,1297898.0,43.4,10.8,20.6,5.4,24.6,1,1.2639622641509434,0.016602809706257982,1136.5200000000002,1789.83
1411_87539750,1411,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,466.0,52,466.0,8.05, Large ,240985,52.6,105629.0,1070031.0,72.6,6.9,15.3,6.5,21.5,1,1.2639622641509434,0.11134903640256959,1130.9,3260.0
1409_87539750,1409,WA,87539750.0,Pepper Bridge Cabernet Walla Walla,750ml,66.99,787.0,51,802.0,10.01, Large ,187904,51.2,102492.0,1429877.0,67.5,6.7,16.7,4.2,23.2,0,1.2882692307692307,0.06351183063511831,1187.84,3323.92
2503_87906750,2503,LA,87906750.0,Red Diamond Cabernet,750ml,8.99,3389.0,51,3455.0,4.01, Large ,27797,40.1,81390.0,1502179.0,49.7,6.8,2.0,4.2,27.8,4,0.1728846153846154,0.014756944444444444,1114.78,2003.87
605_87906750,605,NC,87906750.0,Red Diamond Cabernet,750ml,8.99,4578.0,52,4578.0,21.92, Medium ,119342,37.5,73576.0,958429.0,58.5,12.7,5.3,29.4,20.7,3,0.16962264150943396,0.011356191308145884,776.25,4578.0
2601_87906750,2601,MI,87906750.0,Red Diamond Cabernet,750ml,7.99,96.0,10,499.0,3.34, Large ,46288,37.0,75727.0,1294819.0,53.9,5.6,7.1,14.7,23.7,4,0.7263636363636364,0.02,876.9,263.47
1608_87906750,1608,MN,87906750.0,Red Diamond Cabernet,750ml,11.99,33.0,10,171.0,6.96, Medium ,81913,45.1,89585.0,1633013.0,57.8,4.4,6.0,9.5,26.5,4,1.09,0.05813953488372093,1195.15,140.4
1602_87906750,1602,MN,87906750.0,Red Diamond Cabernet,750ml,11.99,21.0,11,99.0,10.64, Medium ,140763,31.0,64444.0,644223.0,50.1,7.0,12.6,16.8,20.6,4,0.9991666666666666,0.11,638.6,127.64
703_87906750,703,SC,87906750.0,Red Diamond Cabernet,750ml,10.49,785.0,52,785.0,19.02, Medium ,66227,36.1,73919.0,1185073.0,51.9,7.5,5.4,15.1,24.3,4,0.1979245283018868,0.06615776081424936,877.23,785.0
1603_87906750,1603,MN,87906750.0,Red Diamond Cabernet,750ml,11.99,0.0,10,0.0,10.14, Large ,68674,46.0,91151.0,1352855.0,45.9,7.2,6.3,12.0,25.3,4,1.09,10.0,1163.8,0.0
207_87906750,207,VA,87906750.0,Red Diamond Cabernet,750ml,10.99,1023.0,52,1023.0,24.1, Small ,85904,38.8,75769.0,1265320.0,54.2,7.7,11.7,16.0,23.3,2,0.20735849056603775,0.05078125,904.04,2135.0
1707_87906750,1707,MA,87906750.0,Red Diamond Cabernet,750ml,10.99,21.0,10,109.0,1.67, Medium ,353454,44.0,83926.0,634488.0,57.5,19.8,13.8,19.3,18.5,4,0.9990909090909091,0.09090909090909091,814.0,109.2
2301_87906750,2301,CO,87906750.0,Red Diamond Cabernet,750ml,8.99,390.0,52,390.0,6.29, Medium ,229522,36.7,71604.0,865880.0,57.5,21.7,5.4,8.1,22.3,4,0.16962264150943396,0.1329923273657289,818.4100000000001,390.0
1402_87906750,1402,WA,87906750.0,Red Diamond Cabernet,750ml,8.99,2512.0,52,2512.0,12.12, Large ,108755,36.5,70671.0,827365.0,31.1,16.8,24.4,14.9,23.5,1,0.16962264150943396,0.020692399522483088,857.75,2512.0
101_87906750,101,DE,87906750.0,Red Diamond Cabernet,750ml,10.99,1234.0,52,1234.0,33.69, Extra Large ,61324,39.1,78405.0,1328936.0,38.9,5.0,5.5,21.9,27.0,4,0.20735849056603775,0.042105263157894736,1055.7,1234.0
704_87906750,704,SC,87906750.0,Red Diamond Cabernet,750ml,10.49,21.0,10,109.0,5.56, Large ,39322,21.6,53001.0,513776.0,28.3,12.4,2.9,11.6,22.9,4,0.9536363636363636,0.09090909090909091,494.64,109.2
303_87906750,303,NJ,87906750.0,Red Diamond Cabernet,750ml,7.97,64.0,51,65.0,22.66, Large ,174536,49.7,99120.0,1561975.0,46.8,27.2,16.7,10.6,26.6,4,0.15326923076923077,0.7727272727272727,1322.0200000000002,65.25
2605_87906750,2605,MI,87906750.0,Red Diamond Cabernet,750ml,7.99,8.0,10,42.0,0.64, Large ,70177,49.6,98966.0,1808879.0,55.4,4.3,13.0,4.6,27.0,4,0.7263636363636364,0.23255813953488372,1339.2,263.47
933_87906750,933,FL,87906750.0,Red Diamond Cabernet,750ml,10.99,22.0,10,114.0,4.2, Small ,39045,21.1,55438.0,1225292.0,32.4,4.5,1.5,3.3,36.8,4,0.9990909090909091,0.08695652173913043,776.48,114.4
2602_87906750,2602,MI,87906750.0,Red Diamond Cabernet,750ml,7.99,48.0,11,227.0,2.95, Large ,74390,48.1,95634.0,1714835.0,57.1,2.9,15.0,7.0,29.2,4,0.6658333333333334,0.04824561403508772,1404.52,239.52
2302_87906750,2302,CO,87906750.0,Red Diamond Cabernet,750ml,8.99,26.0,11,123.0,5.03, Large ,89577,57.0,111081.0,1897933.0,66.0,8.7,8.5,2.6,25.1,4,0.7491666666666666,0.08870967741935484,1430.7,122.91
1405_87906750,1405,WA,87906750.0,Red Diamond Cabernet,750ml,8.99,1145.0,52,1145.0,11.37, Medium ,135481,46.2,92272.0,1297898.0,43.4,10.8,20.6,5.4,24.6,2,0.16962264150943396,0.04537521815008726,1136.5200000000002,1145.0
205_87906750,205,VA,87906750.0,Red Diamond Cabernet,750ml,9.49,104.0,10,543.0,26.47, Large ,112024,69.1,159315.0,2995145.0,76.9,13.2,16.9,4.2,26.0,4,0.8627272727272728,0.01838235294117647,1796.6,540.8
2504_87906750,2504,LA,87906750.0,Red Diamond Cabernet,750ml,8.99,88.0,11,418.0,3.1, Large ,69180,36.1,74187.0,1121516.0,48.1,6.4,5.0,28.9,23.0,4,0.7491666666666666,0.026252983293556086,830.3000000000001,9290.67
1704_87906750,1704,MA,87906750.0,Red Diamond Cabernet,750ml,10.99,102.0,19,279.0,7.52, Large ,80567,40.9,82938.0,1242551.0,43.6,14.6,3.0,4.7,27.2,4,0.5495,0.06785714285714285,1112.48,279.16
2201_87906750,2201,NY,87906750.0,Red Diamond Cabernet,750ml,6.99,5926.0,50,6163.0,6.99, Large ,145881,56.2,113250.0,2286117.0,43.9,22.4,14.3,17.0,25.8,4,0.13705882352941176,0.008111615833874108,1449.96,6163.04
1107_87906750,1107,CA,87906750.0,Red Diamond Cabernet,750ml,8.99,1734.0,52,1734.0,13.61, Medium ,48982,58.7,115595.0,2419760.0,53.6,19.7,9.2,1.5,29.4,0,0.16962264150943396,0.029971181556195964,1725.78,1734.0
211_87906750,211,VA,87906750.0,Red Diamond Cabernet,750ml,10.99,3247.0,52,3247.0,23.38, Small ,79271,33.6,71122.0,754023.0,33.5,8.1,6.9,32.8,23.8,2,0.20735849056603775,0.01600985221674877,799.6800000000001,2135.0
1106_87906750,1106,CA,87906750.0,Red Diamond Cabernet,750ml,8.99,1753.0,52,1753.0,13.56, Large ,207129,44.0,86671.0,1090631.0,42.8,35.6,20.2,10.6,24.4,2,0.16962264150943396,0.029646522234891677,1073.6,1753.0
801_87906750,801,GA,87906750.0,Red Diamond Cabernet,750ml,9.49,131.0,8,851.0,15.49, Large ,79012,54.0,107097.0,1777722.0,63.0,11.9,15.0,13.9,24.4,4,1.0544444444444445,0.009389671361502348,1317.6,851.5
802_87906750,802,GA,87906750.0,Red Diamond Cabernet,750ml,9.49,67.0,35,99.0,17.35, Medium ,65746,37.3,79168.0,1115435.0,47.8,12.5,7.1,21.6,23.3,4,0.26361111111111113,0.35,869.0899999999999,99.54
2502_87906750,2502,LA,87906750.0,Red Diamond Cabernet,750ml,8.99,2419.0,46,2735.0,4.24, Large ,54953,33.2,67352.0,972716.0,44.4,5.8,3.0,14.9,22.1,4,0.19127659574468087,0.016812865497076022,733.7200000000001,2221.68
2002_87906750,2002,TN,87906750.0,Red Diamond Cabernet,750ml,8.99,59.0,6,515.0,2.96, Large ,42984,52.5,104831.0,2274695.0,67.1,7.1,8.0,7.3,26.7,4,1.2842857142857143,0.011627906976744186,1401.75,511.33
2802_88061750,2802,KS,88061750.0,Ch St Jean Cabernet California,750ml,6.99,2977.0,52,2977.0,1.27, Large ,100194,47.4,94490.0,1684201.0,64.3,6.0,7.9,5.4,25.9,3,0.1318867924528302,0.017461383478844864,1227.6599999999999,2977.0
936_88063750,936,FL,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,58.99,56.0,43,68.0,0.96, Medium ,191164,26.1,51604.0,582251.0,37.2,79.5,1.4,7.8,24.3,4,1.3406818181818183,0.6231884057971014,634.23,67.72
402_88063750,402,MD,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,726.0,52,726.0,26.98, Large ,51979,46.1,92318.0,1049169.0,46.1,16.6,10.0,42.9,21.3,4,1.1884905660377358,0.07152682255845942,981.9300000000001,726.0
1121_88063750,1121,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,484.0,52,484.0,7.02, Large ,65961,74.2,165740.0,2343649.0,63.9,12.6,34.9,3.4,24.3,3,1.1884905660377358,0.10721649484536082,1803.0600000000002,578.0
1106_88063750,1106,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,388.0,52,388.0,13.56, Large ,207129,44.0,86671.0,1090631.0,42.8,35.6,20.2,10.6,24.4,4,1.1318867924528302,0.13367609254498714,1073.6,578.0
1129_88063750,1129,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,578.0,48,626.0,2.9, Large ,221630,36.5,72351.0,544837.0,45.5,34.2,10.8,7.8,19.8,3,1.2242857142857144,0.07655502392344497,722.7,626.17
305_88063750,305,NJ,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,55.99,663.0,52,663.0,2.96, Large ,60245,46.8,91707.0,1786040.0,48.2,15.6,4.1,8.1,26.4,4,1.0564150943396227,0.0783132530120482,1235.5199999999998,876.0
1708_88063750,1708,MA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,56.99,265.0,52,265.0,1.29, Large ,105187,52.4,104487.0,1728724.0,54.2,14.6,7.0,23.6,26.2,4,1.0752830188679245,0.19548872180451127,1372.8799999999999,952.0
1706_88063750,1706,MA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,56.99,1639.0,52,1639.0,5.44, Large ,95581,43.0,85117.0,1006511.0,43.0,5.7,17.2,12.0,26.3,4,1.0752830188679245,0.03170731707317073,1130.9,952.0
935_88063750,935,FL,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,58.99,460.0,48,498.0,3.07, Large ,39818,21.0,53111.0,719042.0,21.2,12.3,1.8,8.7,28.6,0,1.2038775510204083,0.09619238476953908,600.6,624.54
1102_88063750,1102,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,707.0,52,707.0,14.05, Medium ,173897,41.0,81493.0,992346.0,37.3,39.5,16.9,4.4,23.8,2,1.1318867924528302,0.07344632768361582,975.8000000000001,378.83
1406_88063750,1406,WA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,58.99,633.0,52,633.0,11.29, Medium ,43832,33.0,72592.0,836879.0,46.1,8.3,7.2,2.4,25.6,0,1.1130188679245283,0.08201892744479496,844.8000000000001,633.0
301_88063750,301,NJ,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,60.99,930.0,52,930.0,30.02, Large ,106097,40.8,79937.0,1357225.0,39.8,20.3,6.1,15.4,25.9,2,1.150754716981132,0.055853920515574654,1056.7199999999998,876.0
1139_88063750,1139,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,50.0,52,50.0,1.14, Large ,299012,41.5,80990.0,840862.0,49.1,33.5,9.9,21.8,23.4,3,1.1318867924528302,1.0196078431372548,971.0999999999999,578.0
1011_88063750,1011,AZ,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,513.0,51,523.0,4.51, Medium ,44532,51.0,101250.0,1219443.0,38.0,22.1,3.8,4.4,17.6,0,1.2113461538461539,0.09732824427480916,897.6,523.06
908_88063750,908,FL,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,58.99,693.0,52,693.0,17.01, Large ,64972,40.4,79478.0,2029369.0,43.0,24.6,1.8,6.4,27.3,4,1.1130188679245283,0.07492795389048991,1102.92,576.5
1138_88063750,1138,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,1098.0,52,1098.0,1.67, Large ,61031,58.9,113797.0,1732380.0,41.5,28.2,13.2,3.9,23.8,2,1.1318867924528302,0.047315741583257506,1401.82,578.0
1134_88063750,1134,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,51.0,46,58.0,1.04, Medium ,71588,34.6,76455.0,829497.0,31.4,34.7,5.6,2.8,23.1,4,1.3402127659574468,0.7796610169491526,799.2600000000001,428.25
1109_88063750,1109,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,702.0,51,716.0,12.54, Medium ,174778,43.6,85443.0,1258042.0,34.2,28.1,33.4,1.1,24.8,3,1.1536538461538461,0.07112970711297072,1081.28,386.26
1140_88063750,1140,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,169.0,35,251.0,0.77, Medium ,56959,55.7,115247.0,2456245.0,64.4,16.8,6.4,3.2,29.4,3,1.7497222222222222,0.1388888888888889,1637.58,562.84
1128_88063750,1128,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,870.0,52,870.0,6.61, Large ,91054,68.0,155687.0,2320557.0,64.7,16.3,30.2,1.5,26.1,3,1.1884905660377358,0.05970149253731343,1774.8000000000002,578.0
1113_88063750,1113,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,59.99,530.0,52,530.0,9.41, Medium ,184931,44.7,88924.0,1290551.0,38.8,31.2,24.8,6.4,25.1,3,1.1318867924528302,0.09792843691148775,1121.97,378.83
1135_88063750,1135,CA,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,62.99,114.0,52,114.0,1.19, Medium ,366397,57.2,121881.0,1059464.0,60.0,15.8,35.9,5.2,24.0,4,1.1884905660377358,0.45217391304347826,1372.8000000000002,378.83
303_88063750,303,NJ,88063750.0,J. Lohr Cabernet Carol's Vineyard,750ml,60.99,1035.0,52,1035.0,22.66, Large ,174536,49.7,99120.0,1561975.0,46.8,27.2,16.7,10.6,26.6,4,1.150754716981132,0.05019305019305019,1322.0200000000002,876.0
221_90718750,221,VA,90718750.0,Heitz Cabernet Trailside,750ml,184.99,878.0,52,878.0,2.97, Large ,310328,49.2,97857.0,902107.0,63.0,14.6,8.1,29.7,20.6,2,3.490377358490566,0.05915813424345848,1013.5200000000001,406.0
920_90718750,920,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,615.0,52,615.0,13.08, Medium ,104075,19.2,50696.0,473709.0,31.1,27.6,4.2,38.5,21.3,4,3.3016981132075474,0.08441558441558442,408.96,755.25
1111_90718750,1111,CA,90718750.0,Heitz Cabernet Trailside,750ml,184.99,565.0,52,565.0,11.93, Large ,44730,59.7,116883.0,2004263.0,51.9,12.2,14.3,4.0,25.3,2,3.490377358490566,0.09187279151943463,1510.41,548.36
907_90718750,907,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,1083.0,52,1083.0,18.41, Large ,79803,27.4,62306.0,566903.0,40.2,16.6,9.4,17.9,20.4,4,3.3016981132075474,0.04797047970479705,558.9599999999999,1309.71
936_90718750,936,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,435.0,45,503.0,0.96, Medium ,191164,26.1,51604.0,582251.0,37.2,79.5,1.4,7.8,24.3,4,3.804130434782609,0.08928571428571429,634.23,872.73
925_90718750,925,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,145.0,52,145.0,9.34, Medium ,100968,27.5,62603.0,830749.0,38.9,24.2,3.9,15.3,25.9,2,3.3016981132075474,0.3561643835616438,712.25,755.25
903_90718750,903,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,1300.0,51,1325.0,17.97, Large ,68444,40.8,80301.0,1762097.0,45.9,12.4,3.5,20.2,28.6,4,3.365192307692308,0.038461538461538464,1166.8799999999999,1335.39
2801_90718750,2801,KS,90718750.0,Heitz Cabernet Trailside,750ml,164.99,672.0,44,794.0,0.96, Large ,41452,35.6,71941.0,1143166.0,49.6,7.8,8.7,14.4,22.9,2,3.6664444444444446,0.055345911949685536,815.24,1082.55
513_90718750,513,TX,90718750.0,Heitz Cabernet Trailside,750ml,169.99,279.0,24,605.0,7.34, Large ,155581,40.6,81206.0,1108685.0,57.1,16.4,20.8,13.0,24.5,3,6.799600000000001,0.039603960396039604,994.7,1383.5
902_90718750,902,FL,90718750.0,Heitz Cabernet Trailside,750ml,174.99,470.0,52,470.0,18.91, Medium ,63515,27.2,60995.0,1186673.0,37.0,17.6,2.4,8.2,26.9,3,3.3016981132075474,0.11040339702760085,731.68,755.25
703_90718750,703,SC,90718750.0,Heitz Cabernet Trailside,750ml,189.99,1090.0,52,1090.0,19.02, Medium ,66227,36.1,73919.0,1185073.0,51.9,7.5,5.4,15.1,24.3,3,3.584716981132076,0.04766269477543538,877.23,1090.0
1901_90718750,1901,WI,90718750.0,Heitz Cabernet Trailside,750ml,194.99,195.0,52,195.0,7.98, Large ,52365,42.1,84283.0,1524897.0,51.8,5.5,7.3,2.3,28.5,2,3.679056603773585,0.2653061224489796,1199.8500000000001,332.5
2704_90718750,2704,IN,90718750.0,Heitz Cabernet Trailside,750ml,169.99,145.0,52,145.0,2.11, Medium ,38887,58.5,113882.0,1685146.0,63.8,4.8,6.7,7.4,19.4,2,3.2073584905660377,0.3561643835616438,1134.8999999999999,145.0
528_90718750,528,TX,90718750.0,Heitz Cabernet Trailside,750ml,169.99,465.0,52,465.0,6.06, Medium ,83891,40.7,80985.0,1329555.0,45.4,18.3,9.3,10.7,27.3,3,3.2073584905660377,0.11158798283261803,1111.1100000000001,485.8
1706_90718750,1706,MA,90718750.0,Heitz Cabernet Trailside,750ml,139.99,276.0,52,276.0,5.44, Large ,95581,43.0,85117.0,1006511.0,43.0,5.7,17.2,12.0,26.3,4,2.6413207547169812,0.18772563176895307,1130.9,528.2
1129_90718750,1129,CA,90718750.0,Heitz Cabernet Trailside,750ml,174.99,467.0,52,467.0,2.9, Large ,221630,36.5,72351.0,544837.0,45.5,34.2,10.8,7.8,19.8,3,3.3016981132075474,0.1111111111111111,722.7,548.36
306_90718750,306,NJ,90718750.0,Heitz Cabernet Trailside,750ml,179.99,707.0,51,721.0,2.13, Large ,125089,41.6,81688.0,1403105.0,36.8,37.2,6.3,13.2,24.5,4,3.461346153846154,0.07063711911357341,1019.2,573.53
1806_90718750,1806,MO,90718750.0,Heitz Cabernet Trailside,750ml,144.99,1582.0,50,1645.0,1.07, Large ,60259,48.3,96145.0,1799787.0,59.9,6.5,8.7,12.0,25.7,2,2.8429411764705885,0.030376670716889428,1241.31,952.99
2604_90718750,2604,MI,90718750.0,Heitz Cabernet Trailside,750ml,174.99,270.0,52,270.0,2.97, Large ,99987,34.6,75015.0,947401.0,31.6,3.0,5.6,8.2,26.9,3,3.3016981132075474,0.1918819188191882,930.74,401.67
1118_90718750,1118,CA,90718750.0,Heitz Cabernet Trailside,750ml,184.99,1021.0,52,1021.0,8.01, Small ,109664,55.3,110951.0,2014020.0,54.5,21.2,15.5,2.7,26.7,3,3.490377358490566,0.050880626223091974,1476.51,487.2
1601_90718750,1601,MN,90718750.0,Heitz Cabernet Trailside,750ml,184.99,150.0,52,150.0,9.97, Medium ,103796,46.2,91831.0,1754024.0,56.8,7.6,6.9,8.7,26.7,2,3.490377358490566,0.3443708609271523,1233.54,150.0
2501_90718750,2501,LA,90718750.0,Heitz Cabernet Trailside,750ml,194.99,150.0,52,150.0,4.36, Large ,115463,29.6,60061.0,808023.0,41.4,14.1,3.0,18.5,25.7,4,3.679056603773585,0.3443708609271523,760.72,187.5
1120_90718750,1120,CA,90718750.0,Heitz Cabernet Trailside,750ml,184.99,875.0,52,875.0,7.05, Large ,168631,56.5,116849.0,1755512.0,47.6,28.6,29.0,3.2,23.8,3,3.490377358490566,0.0593607305936073,1344.7,548.36
1135_90718750,1135,CA,90718750.0,Heitz Cabernet Trailside,750ml,184.99,907.0,52,907.0,1.19, Medium ,366397,57.2,121881.0,1059464.0,60.0,15.8,35.9,5.2,24.0,4,3.490377358490566,0.05726872246696035,1372.8000000000002,431.45
